UserID,DestinationID,Preferences,TripPurpose,GroupSize,TravelMode,Cost,TotalSpend,StayDuration,BookingSource,Weather,BudgetCategory,DurationCategory,ExperienceRating,SatisfactionScore,VisitDate
6730,1341,Business,Business,Solo,Flight,35241,44841,8,MakeMyTrip,Cold,Luxury,Long Trip,2,Unsatisfied,02-03-2022
6731,4328,Family,Leisure,Family,Cab,57091,63091,5,Yatra,Rainy,Luxury,Medium Trip,8,Highly Satisfied,16-07-2024
6732,158,Family,Family,Family,Cab,32431,38431,5,Cleartrip,Cold,Luxury,Medium Trip,9,Highly Satisfied,24-02-2020
6733,4134,Leisure,Honeymoon,Couple,Flight,55446,56646,1,Yatra,Cold,Luxury,Short Trip,10,Highly Satisfied,23-12-2022
6734,915,Family,Family,Family,Train,7499,9899,2,Goibibo,Cold,Low Budget,Short Trip,6,Satisfied,11-06-2021
6735,3391,Leisure,Leisure,Group,Bike,10722,17922,6,MakeMyTrip,Rainy,Medium Budget,Long Trip,1,Unsatisfied,24-03-2020
6736,3434,Leisure,Honeymoon,Couple,Flight,54294,65094,9,Yatra,Cold,Luxury,Long Trip,2,Unsatisfied,12-12-2020
6737,4943,Leisure,Leisure,Group,Car,7468,9868,2,Booking.com,Cold,Low Budget,Short Trip,6,Satisfied,05-04-2023
6738,332,Religious,Religious,Family,Cab,38963,41363,2,Booking.com,Cold,Luxury,Short Trip,9,Highly Satisfied,18-11-2022
6739,1029,Religious,Religious,Couple,Car,4859,6059,1,Booking.com,Cold,Low Budget,Short Trip,1,Unsatisfied,04-01-2020
6740,1805,Leisure,Honeymoon,Couple,Cab,56220,67020,9,Yatra,Cold,Luxury,Long Trip,7,Satisfied,16-02-2022
6741,3664,Leisure,Honeymoon,Couple,Flight,59399,64199,4,MakeMyTrip,Rainy,Luxury,Medium Trip,1,Unsatisfied,28-09-2021
6742,4210,Leisure,Family,Family,Cab,19206,26406,6,Cleartrip,Pleasant,Medium Budget,Long Trip,7,Satisfied,08-09-2021
6743,1516,Leisure,Leisure,Solo,Train,11895,21495,8,Cleartrip,Sunny,Medium Budget,Long Trip,2,Unsatisfied,29-03-2024
6744,2954,Adventure,Adventure,Couple,Bike,47871,55071,6,Booking.com,Rainy,Luxury,Long Trip,9,Highly Satisfied,09-05-2024
6745,155,Leisure,Family,Family,Cab,15324,17724,2,Booking.com,Cold,Medium Budget,Short Trip,5,Neutral,28-01-2023
6746,1215,Leisure,Leisure,Solo,Bike,5634,14034,7,Goibibo,Rainy,Low Budget,Long Trip,1,Unsatisfied,15-02-2021
6747,1339,Leisure,Family,Family,Train,5572,6772,1,Goibibo,Rainy,Low Budget,Short Trip,10,Highly Satisfied,20-10-2020
6748,2317,Leisure,Honeymoon,Couple,Flight,19447,26647,6,MakeMyTrip,Cold,Medium Budget,Long Trip,1,Unsatisfied,06-12-2020
6749,4703,Adventure,Adventure,Solo,Car,10406,16406,5,Goibibo,Rainy,Medium Budget,Medium Trip,8,Highly Satisfied,23-02-2024
6750,4950,Adventure,Adventure,Solo,Car,19775,30575,9,MakeMyTrip,Cold,Medium Budget,Long Trip,4,Neutral,23-10-2022
6751,785,Religious,Religious,Couple,Train,23188,24388,1,Yatra,Sunny,Medium Budget,Short Trip,6,Satisfied,25-11-2024
6752,3674,Religious,Religious,Family,Train,6122,14522,7,Cleartrip,Sunny,Low Budget,Long Trip,8,Highly Satisfied,07-07-2021
6753,1062,Adventure,Adventure,Solo,Car,14778,18378,3,Goibibo,Sunny,Medium Budget,Medium Trip,5,Neutral,11-03-2022
6754,2173,Religious,Religious,Solo,Car,56659,57859,1,Yatra,Cold,Luxury,Short Trip,1,Unsatisfied,10-06-2022
6755,3303,Adventure,Adventure,Solo,Bike,28714,31114,2,Booking.com,Cold,Medium Budget,Short Trip,7,Satisfied,16-12-2023
6756,2672,Leisure,Honeymoon,Couple,Cab,7294,8494,1,Goibibo,Rainy,Low Budget,Short Trip,1,Unsatisfied,19-07-2022
6757,3626,Adventure,Adventure,Couple,Bike,45496,47896,2,Goibibo,Pleasant,Luxury,Short Trip,10,Highly Satisfied,16-03-2024
6758,2949,Adventure,Adventure,Solo,Train,45147,49947,4,Yatra,Rainy,Luxury,Medium Trip,3,Unsatisfied,10-07-2024
6759,2213,Leisure,Honeymoon,Couple,Cab,59227,65227,5,Yatra,Sunny,Luxury,Medium Trip,6,Satisfied,28-04-2020
6760,1531,Leisure,Family,Family,Train,50364,59964,8,MakeMyTrip,Sunny,Luxury,Long Trip,7,Satisfied,03-06-2023
6761,1913,Leisure,Leisure,Family,Bike,35049,44649,8,Goibibo,Pleasant,Luxury,Long Trip,2,Unsatisfied,02-01-2020
6762,3217,Religious,Religious,Couple,Car,57829,63829,5,Goibibo,Sunny,Luxury,Medium Trip,9,Highly Satisfied,01-12-2024
6763,740,Leisure,Leisure,Solo,Cab,41222,48422,6,Goibibo,Pleasant,Luxury,Long Trip,2,Unsatisfied,20-11-2021
6764,1890,Leisure,Honeymoon,Couple,Cab,38499,46899,7,Yatra,Cold,Luxury,Long Trip,2,Unsatisfied,26-06-2020
6765,3677,Leisure,Honeymoon,Couple,Flight,49774,55774,5,Goibibo,Cold,Luxury,Medium Trip,7,Satisfied,09-10-2022
6766,3965,Leisure,Leisure,Family,Cab,51783,61383,8,Yatra,Sunny,Luxury,Long Trip,1,Unsatisfied,20-02-2022
6767,4220,Family,Family,Family,Train,59936,63536,3,MakeMyTrip,Pleasant,Luxury,Medium Trip,8,Highly Satisfied,02-12-2021
6768,4555,Business,Business,Solo,Cab,8293,19093,9,Yatra,Sunny,Low Budget,Long Trip,5,Neutral,24-05-2020
6769,4935,Leisure,Honeymoon,Couple,Cab,27459,31059,3,Cleartrip,Sunny,Medium Budget,Medium Trip,3,Unsatisfied,14-02-2021
6770,241,Family,Family,Family,Train,42722,49922,6,MakeMyTrip,Rainy,Luxury,Long Trip,9,Highly Satisfied,21-02-2020
6771,4548,Leisure,Honeymoon,Couple,Cab,6920,17720,9,Booking.com,Sunny,Low Budget,Long Trip,9,Highly Satisfied,18-01-2022
6772,990,Adventure,Adventure,Solo,Bike,34655,44255,8,Yatra,Rainy,Luxury,Long Trip,3,Unsatisfied,22-10-2023
6773,4826,Family,Family,Family,Train,18679,24679,5,Cleartrip,Rainy,Medium Budget,Medium Trip,5,Neutral,12-09-2024
6774,3612,Leisure,Family,Family,Cab,58828,69628,9,Yatra,Rainy,Luxury,Long Trip,5,Neutral,31-01-2022
6775,4033,Business,Business,Couple,Train,38547,46947,7,Booking.com,Rainy,Luxury,Long Trip,6,Satisfied,29-01-2020
6776,3579,Religious,Religious,Family,Car,20918,31718,9,Cleartrip,Rainy,Medium Budget,Long Trip,9,Highly Satisfied,02-02-2024
6777,4476,Leisure,Honeymoon,Couple,Flight,23598,34398,9,Yatra,Pleasant,Medium Budget,Long Trip,5,Neutral,03-05-2024
6778,3049,Leisure,Honeymoon,Couple,Flight,29171,31571,2,Booking.com,Sunny,Medium Budget,Short Trip,4,Neutral,28-08-2022
6779,449,Leisure,Family,Family,Cab,24551,30551,5,Yatra,Pleasant,Medium Budget,Medium Trip,9,Highly Satisfied,24-04-2022
6780,3933,Adventure,Adventure,Group,Car,21345,29745,7,Booking.com,Cold,Medium Budget,Long Trip,5,Neutral,01-07-2021
6781,4272,Leisure,Family,Family,Car,48687,53487,4,Booking.com,Cold,Luxury,Medium Trip,10,Highly Satisfied,08-01-2020
6782,2276,Business,Business,Solo,Train,41919,47919,5,Yatra,Rainy,Luxury,Medium Trip,1,Unsatisfied,07-06-2022
6783,1760,Religious,Religious,Couple,Car,17265,18465,1,Cleartrip,Sunny,Medium Budget,Short Trip,7,Satisfied,04-10-2020
6784,2166,Family,Leisure,Solo,Car,46689,56289,8,Cleartrip,Cold,Luxury,Long Trip,9,Highly Satisfied,20-04-2024
6785,1199,Business,Business,Couple,Train,42275,47075,4,Cleartrip,Cold,Luxury,Medium Trip,7,Satisfied,25-09-2023
6786,2282,Religious,Religious,Family,Train,57606,60006,2,Booking.com,Sunny,Luxury,Short Trip,6,Satisfied,15-03-2023
6787,2535,Leisure,Family,Family,Cab,50110,53710,3,Goibibo,Pleasant,Luxury,Medium Trip,2,Unsatisfied,14-11-2020
6788,3405,Religious,Religious,Solo,Cab,13852,16252,2,MakeMyTrip,Sunny,Medium Budget,Short Trip,8,Highly Satisfied,15-03-2021
6789,4052,Business,Business,Couple,Train,27005,34205,6,Booking.com,Cold,Medium Budget,Long Trip,3,Unsatisfied,23-01-2023
6790,2091,Adventure,Adventure,Group,Bike,15971,17171,1,MakeMyTrip,Sunny,Medium Budget,Short Trip,5,Neutral,25-07-2021
6791,2094,Adventure,Adventure,Solo,Train,4993,13393,7,Goibibo,Sunny,Low Budget,Long Trip,7,Satisfied,26-09-2024
6792,4479,Business,Business,Couple,Train,20136,21336,1,Booking.com,Pleasant,Medium Budget,Short Trip,4,Neutral,22-02-2022
6793,4630,Business,Business,Couple,Train,15514,19114,3,Cleartrip,Pleasant,Medium Budget,Medium Trip,2,Unsatisfied,21-10-2022
6794,2419,Religious,Religious,Couple,Train,47212,52012,4,Cleartrip,Sunny,Luxury,Medium Trip,5,Neutral,30-09-2021
6795,2469,Adventure,Adventure,Group,Car,39222,44022,4,Booking.com,Pleasant,Luxury,Medium Trip,9,Highly Satisfied,21-09-2021
6796,1432,Leisure,Family,Family,Train,22087,23287,1,Booking.com,Pleasant,Medium Budget,Short Trip,10,Highly Satisfied,21-09-2024
6797,2439,Leisure,Honeymoon,Couple,Cab,46058,55658,8,Cleartrip,Sunny,Luxury,Long Trip,9,Highly Satisfied,13-08-2021
6798,4566,Leisure,Honeymoon,Couple,Cab,38264,49064,9,MakeMyTrip,Cold,Luxury,Long Trip,4,Neutral,06-07-2020
6799,97,Leisure,Honeymoon,Couple,Flight,33982,35182,1,Goibibo,Pleasant,Luxury,Short Trip,10,Highly Satisfied,23-12-2023
6800,4252,Adventure,Adventure,Solo,Car,56074,59674,3,MakeMyTrip,Cold,Luxury,Medium Trip,6,Satisfied,28-12-2024
6801,1341,Leisure,Family,Family,Train,43408,45808,2,Booking.com,Rainy,Luxury,Short Trip,4,Neutral,17-08-2021
6802,1054,Adventure,Adventure,Solo,Train,47231,54431,6,Cleartrip,Pleasant,Luxury,Long Trip,3,Unsatisfied,31-05-2023
6803,2843,Business,Business,Couple,Train,28991,38591,8,MakeMyTrip,Cold,Medium Budget,Long Trip,7,Satisfied,30-06-2023
6804,3701,Religious,Religious,Family,Car,59781,62181,2,Cleartrip,Pleasant,Luxury,Short Trip,4,Neutral,29-05-2022
6805,1311,Leisure,Family,Family,Train,33773,40973,6,Goibibo,Rainy,Luxury,Long Trip,2,Unsatisfied,22-09-2021
6806,1971,Leisure,Honeymoon,Couple,Cab,11319,20919,8,Booking.com,Pleasant,Medium Budget,Long Trip,8,Highly Satisfied,12-10-2022
6807,85,Religious,Religious,Family,Train,38321,40721,2,Booking.com,Cold,Luxury,Short Trip,9,Highly Satisfied,20-10-2023
6808,1070,Leisure,Honeymoon,Couple,Flight,10301,16301,5,Booking.com,Cold,Medium Budget,Medium Trip,9,Highly Satisfied,04-08-2023
6809,2950,Family,Family,Family,Train,37053,43053,5,Goibibo,Sunny,Luxury,Medium Trip,6,Satisfied,10-03-2020
6810,3548,Leisure,Honeymoon,Couple,Flight,11577,21177,8,,Rainy,Medium Budget,Long Trip,2,Unsatisfied,08-04-2024
6811,1542,Leisure,Honeymoon,Couple,Cab,4439,5639,1,Goibibo,Rainy,Low Budget,Short Trip,4,Neutral,24-06-2021
6812,3782,Family,Family,Family,Cab,51864,54264,2,MakeMyTrip,Rainy,Luxury,Short Trip,4,Neutral,04-12-2024
6813,4553,Religious,Religious,Couple,Car,48165,50565,2,Yatra,Pleasant,Luxury,Short Trip,8,Highly Satisfied,26-10-2020
6814,896,Leisure,Honeymoon,Couple,Flight,19910,24710,4,,Cold,Medium Budget,Medium Trip,9,Highly Satisfied,18-01-2020
6815,3761,Business,Business,Couple,Cab,33181,35581,2,Yatra,Pleasant,Luxury,Short Trip,4,Neutral,03-10-2021
6816,2899,Business,Business,Solo,Cab,35640,42840,6,MakeMyTrip,Cold,Luxury,Long Trip,5,Neutral,01-02-2024
6817,1295,Leisure,Leisure,Family,Car,43505,47105,3,Booking.com,Cold,Luxury,Medium Trip,2,Unsatisfied,09-08-2020
6818,2254,Business,Business,Couple,Flight,22581,30981,7,Yatra,Pleasant,Medium Budget,Long Trip,9,Highly Satisfied,23-09-2020
6819,3287,Adventure,Adventure,Solo,Train,52978,62578,8,Yatra,Pleasant,Luxury,Long Trip,1,Unsatisfied,12-11-2022
6820,4733,Leisure,Leisure,Solo,Bike,17313,26913,8,Booking.com,Sunny,Medium Budget,Long Trip,6,Satisfied,20-08-2022
6821,4965,Religious,Religious,Family,Train,22011,31611,8,Goibibo,Pleasant,Medium Budget,Long Trip,1,Unsatisfied,13-02-2020
6822,518,Religious,Religious,Family,Cab,8553,15753,6,Cleartrip,Rainy,Low Budget,Long Trip,3,Unsatisfied,02-09-2023
6823,2156,Adventure,Adventure,Couple,Car,9807,11007,1,Goibibo,Cold,Low Budget,Short Trip,3,Unsatisfied,01-11-2022
6824,3964,Leisure,Leisure,Family,Bike,14446,18046,3,Booking.com,Sunny,Medium Budget,Medium Trip,1,Unsatisfied,15-03-2022
6825,591,Business,Business,Solo,Cab,18603,25803,6,Cleartrip,Sunny,Medium Budget,Long Trip,6,Satisfied,02-03-2022
6826,4728,Leisure,Honeymoon,Couple,Cab,34876,42076,6,Goibibo,Pleasant,Luxury,Long Trip,5,Neutral,14-05-2021
6827,574,Family,Family,Family,Train,52117,53317,1,Booking.com,Sunny,Luxury,Short Trip,1,Unsatisfied,28-03-2022
6828,1635,Family,Leisure,Group,Car,37787,47387,8,Booking.com,Rainy,Luxury,Long Trip,3,Unsatisfied,10-06-2022
6829,1671,Family,Leisure,Group,Train,31398,40998,8,MakeMyTrip,Cold,Luxury,Long Trip,4,Neutral,23-12-2021
6830,669,Adventure,Adventure,Couple,Train,12119,19319,6,Goibibo,Rainy,Medium Budget,Long Trip,8,Highly Satisfied,08-11-2024
6831,4922,Adventure,Adventure,Solo,Car,23114,31514,7,Goibibo,Sunny,Medium Budget,Long Trip,4,Neutral,28-10-2022
6832,3159,Adventure,Adventure,Group,Train,47907,49107,1,Yatra,Rainy,Luxury,Short Trip,8,Highly Satisfied,22-05-2021
6833,3167,Leisure,Leisure,Family,Cab,7475,9875,2,Yatra,Sunny,Low Budget,Short Trip,5,Neutral,25-11-2020
6834,573,Family,Leisure,Couple,Train,22641,28641,5,Goibibo,Pleasant,Medium Budget,Medium Trip,6,Satisfied,02-03-2022
6835,2107,Adventure,Adventure,Couple,Train,58615,65815,6,Booking.com,Pleasant,Luxury,Long Trip,2,Unsatisfied,26-09-2020
6836,2465,Family,Family,Family,Car,26326,33526,6,,Sunny,Medium Budget,Long Trip,4,Neutral,10-01-2021
6837,4187,Business,Business,Solo,Train,42641,48641,5,Yatra,Rainy,Luxury,Medium Trip,10,Highly Satisfied,29-06-2020
6838,2636,Religious,Religious,Solo,Car,6855,17655,9,Yatra,Sunny,Low Budget,Long Trip,6,Satisfied,17-04-2021
6839,371,Religious,Religious,Solo,Cab,27892,30292,2,Cleartrip,Rainy,Medium Budget,Short Trip,2,Unsatisfied,01-02-2023
6840,4249,Business,Business,Solo,Flight,45632,55232,8,Goibibo,Pleasant,Luxury,Long Trip,2,Unsatisfied,05-08-2022
6841,949,Religious,Religious,Couple,Car,46376,54776,7,Goibibo,Cold,Luxury,Long Trip,5,Neutral,19-03-2022
6842,1092,Leisure,Family,Family,Train,13423,17023,3,Goibibo,Sunny,Medium Budget,Medium Trip,4,Neutral,31-07-2020
6843,2606,Adventure,Adventure,Couple,Car,27486,34686,6,Goibibo,Pleasant,Medium Budget,Long Trip,9,Highly Satisfied,16-10-2022
6844,4371,Adventure,Adventure,Group,Car,48428,55628,6,,Cold,Luxury,Long Trip,6,Satisfied,11-03-2020
6845,2579,Leisure,Honeymoon,Couple,Cab,26216,35816,8,Yatra,Cold,Medium Budget,Long Trip,3,Unsatisfied,25-12-2024
6846,3145,Family,Family,Family,Cab,33073,41473,7,Booking.com,Sunny,Luxury,Long Trip,10,Highly Satisfied,08-05-2024
6847,2450,Adventure,Adventure,Couple,Bike,55187,56387,1,Yatra,Sunny,Luxury,Short Trip,2,Unsatisfied,22-06-2023
6848,787,Leisure,Honeymoon,Couple,Flight,30317,39917,8,Cleartrip,Pleasant,Luxury,Long Trip,2,Unsatisfied,18-07-2022
6849,1691,Leisure,Family,Family,Car,53120,59120,5,MakeMyTrip,Cold,Luxury,Medium Trip,10,Highly Satisfied,28-02-2021
6850,207,Family,Family,Family,Car,25569,33969,7,Booking.com,Rainy,Medium Budget,Long Trip,7,Satisfied,05-07-2020
6851,1283,Leisure,Honeymoon,Couple,Cab,16699,20299,3,Goibibo,Rainy,Medium Budget,Medium Trip,3,Unsatisfied,26-10-2024
6852,1482,Leisure,Honeymoon,Couple,Cab,59922,67122,6,Cleartrip,Cold,Luxury,Long Trip,9,Highly Satisfied,20-07-2022
6853,203,Business,Business,Solo,Train,34101,43701,8,Booking.com,Rainy,Luxury,Long Trip,10,Highly Satisfied,21-02-2022
6854,1609,Religious,Religious,Solo,Car,40409,41609,1,,Rainy,Luxury,Short Trip,10,Highly Satisfied,01-06-2024
6855,4217,Leisure,Family,Family,Train,45911,54311,7,Cleartrip,Sunny,Luxury,Long Trip,1,Unsatisfied,22-08-2021
6856,4894,Leisure,Honeymoon,Couple,Cab,25851,35451,8,Booking.com,Sunny,Medium Budget,Long Trip,7,Satisfied,17-10-2020
6857,4239,Leisure,Honeymoon,Couple,Flight,20627,25427,4,Booking.com,Pleasant,Medium Budget,Medium Trip,9,Highly Satisfied,20-06-2023
6858,4720,Religious,Religious,Couple,Car,41262,49662,7,MakeMyTrip,Pleasant,Luxury,Long Trip,7,Satisfied,06-09-2023
6859,3782,Family,Leisure,Couple,Bike,55618,62818,6,Yatra,Rainy,Luxury,Long Trip,1,Unsatisfied,13-06-2021
6860,281,Religious,Religious,Family,Car,43679,54479,9,Cleartrip,Rainy,Luxury,Long Trip,1,Unsatisfied,12-05-2021
6861,1201,Leisure,Family,Family,Car,15302,22502,6,Cleartrip,Sunny,Medium Budget,Long Trip,8,Highly Satisfied,01-04-2021
6862,147,Leisure,Family,Family,Car,59053,62653,3,Yatra,Pleasant,Luxury,Medium Trip,3,Unsatisfied,20-09-2020
6863,2968,Leisure,Family,Family,Car,47109,53109,5,Yatra,Cold,Luxury,Medium Trip,3,Unsatisfied,29-08-2020
6864,3921,Leisure,Honeymoon,Couple,Flight,36548,47348,9,Cleartrip,Pleasant,Luxury,Long Trip,3,Unsatisfied,04-12-2024
6865,3179,Adventure,Adventure,Couple,Bike,46778,56378,8,Yatra,Sunny,Luxury,Long Trip,9,Highly Satisfied,05-08-2022
6866,1471,Leisure,Honeymoon,Couple,Cab,45779,49379,3,Yatra,Rainy,Luxury,Medium Trip,10,Highly Satisfied,14-04-2023
6867,2003,Leisure,Honeymoon,Couple,Flight,6146,15746,8,Booking.com,Pleasant,Low Budget,Long Trip,3,Unsatisfied,06-09-2023
6868,1735,Religious,Religious,Solo,Train,11303,12503,1,Cleartrip,Sunny,Medium Budget,Short Trip,8,Highly Satisfied,09-09-2020
6869,2132,Religious,Religious,Solo,Car,9080,13880,4,Cleartrip,Cold,Low Budget,Medium Trip,2,Unsatisfied,03-10-2020
6870,2959,Leisure,Honeymoon,Couple,Cab,24943,29743,4,MakeMyTrip,Rainy,Medium Budget,Medium Trip,6,Satisfied,21-04-2021
6871,939,Family,Family,Family,Car,50524,52924,2,Yatra,Pleasant,Luxury,Short Trip,10,Highly Satisfied,14-11-2021
6872,1228,Leisure,Honeymoon,Couple,Flight,48589,52189,3,Booking.com,Rainy,Luxury,Medium Trip,7,Satisfied,30-09-2022
6873,4033,Leisure,Family,Family,Car,37120,40720,3,Cleartrip,Sunny,Luxury,Medium Trip,5,Neutral,28-01-2023
6874,4485,Adventure,Adventure,Solo,Car,26996,31796,4,MakeMyTrip,Cold,Medium Budget,Medium Trip,9,Highly Satisfied,11-12-2020
6875,2464,Leisure,Honeymoon,Couple,Flight,33012,41412,7,Goibibo,Sunny,Luxury,Long Trip,10,Highly Satisfied,20-06-2024
6876,2583,Family,Family,Family,Car,59580,66780,6,Cleartrip,Rainy,Luxury,Long Trip,9,Highly Satisfied,09-03-2024
6877,4547,Leisure,Family,Family,Train,24549,31749,6,Goibibo,Rainy,Medium Budget,Long Trip,2,Unsatisfied,30-10-2023
6878,2587,Adventure,Adventure,Group,Train,16240,24640,7,MakeMyTrip,Cold,Medium Budget,Long Trip,3,Unsatisfied,10-02-2020
6879,3263,Religious,Religious,Solo,Car,44466,51666,6,Yatra,Sunny,Luxury,Long Trip,1,Unsatisfied,24-02-2022
6880,664,Leisure,Family,Family,Train,28975,34975,5,Goibibo,Rainy,Medium Budget,Medium Trip,9,Highly Satisfied,09-08-2024
6881,1121,Adventure,Adventure,Couple,Bike,55565,59165,3,,Rainy,Luxury,Medium Trip,3,Unsatisfied,25-06-2022
6882,3244,Religious,Religious,Couple,Car,22810,24010,1,Booking.com,Sunny,Medium Budget,Short Trip,10,Highly Satisfied,01-02-2020
6883,3543,Adventure,Adventure,Couple,Bike,13514,18314,4,Booking.com,Sunny,Medium Budget,Medium Trip,1,Unsatisfied,01-06-2020
6884,3807,Leisure,Family,Family,Car,37869,41469,3,Booking.com,Sunny,Luxury,Medium Trip,6,Satisfied,02-11-2022
6885,4126,Leisure,Honeymoon,Couple,Flight,35563,41563,5,Yatra,Cold,Luxury,Medium Trip,9,Highly Satisfied,26-11-2022
6886,1723,Adventure,Adventure,Group,Car,29666,32066,2,Yatra,Pleasant,Medium Budget,Short Trip,1,Unsatisfied,22-05-2020
6887,2604,Family,Leisure,Solo,Bike,38916,42516,3,Booking.com,Cold,Luxury,Medium Trip,2,Unsatisfied,11-12-2021
6888,4203,Family,Family,Family,Car,22738,28738,5,,Rainy,Medium Budget,Medium Trip,3,Unsatisfied,10-12-2023
6889,4319,Adventure,Adventure,Solo,Train,16925,21725,4,Cleartrip,Rainy,Medium Budget,Medium Trip,3,Unsatisfied,19-11-2021
6890,1096,Leisure,Leisure,Family,Train,22243,24643,2,Yatra,Rainy,Medium Budget,Short Trip,6,Satisfied,05-07-2024
6891,2179,Business,Business,Couple,Train,24866,27266,2,Goibibo,Cold,Medium Budget,Short Trip,6,Satisfied,13-10-2023
6892,2712,Leisure,Honeymoon,Couple,Cab,42662,45062,2,Cleartrip,Pleasant,Luxury,Short Trip,7,Satisfied,10-08-2023
6893,745,Adventure,Adventure,Couple,Bike,58299,61899,3,Goibibo,Cold,Luxury,Medium Trip,10,Highly Satisfied,02-09-2020
6894,3113,Religious,Religious,Solo,Train,3331,11731,7,Yatra,Pleasant,Low Budget,Long Trip,7,Satisfied,10-02-2022
6895,1104,Religious,Religious,Family,Train,58938,62538,3,Yatra,Cold,Luxury,Medium Trip,1,Unsatisfied,19-01-2023
6896,2295,Leisure,Leisure,Solo,Cab,39689,50489,9,Goibibo,Cold,Luxury,Long Trip,9,Highly Satisfied,11-05-2023
6897,1501,Religious,Religious,Family,Cab,9961,20761,9,MakeMyTrip,Pleasant,Low Budget,Long Trip,7,Satisfied,28-10-2024
6898,4399,Adventure,Adventure,Couple,Train,4655,11855,6,MakeMyTrip,Pleasant,Low Budget,Long Trip,7,Satisfied,31-07-2024
6899,530,Business,Business,Solo,Flight,8299,16699,7,Goibibo,Pleasant,Low Budget,Long Trip,3,Unsatisfied,16-04-2021
6900,2825,Religious,Religious,Family,Train,16549,26149,8,MakeMyTrip,Pleasant,Medium Budget,Long Trip,1,Unsatisfied,26-02-2020
6901,1789,Business,Business,Solo,Flight,39928,43528,3,Booking.com,Sunny,Luxury,Medium Trip,2,Unsatisfied,16-07-2023
6902,4994,Family,Leisure,Couple,Cab,7864,17464,8,Goibibo,Sunny,Low Budget,Long Trip,9,Highly Satisfied,19-05-2020
6903,447,Business,Business,Couple,Cab,58125,65325,6,Booking.com,Sunny,Luxury,Long Trip,6,Satisfied,07-03-2022
6904,890,Religious,Religious,Family,Cab,44368,55168,9,MakeMyTrip,Sunny,Luxury,Long Trip,9,Highly Satisfied,19-08-2020
6905,3247,Leisure,Leisure,Couple,Cab,29431,36631,6,Yatra,Sunny,Medium Budget,Long Trip,10,Highly Satisfied,05-04-2022
6906,3316,Family,Leisure,Couple,Bike,40481,48881,7,MakeMyTrip,Sunny,Luxury,Long Trip,8,Highly Satisfied,22-09-2021
6907,4323,Business,Business,Couple,Train,13017,17817,4,Goibibo,Pleasant,Medium Budget,Medium Trip,4,Neutral,24-09-2020
6908,4446,Religious,Religious,Solo,Train,6533,13733,6,,Pleasant,Low Budget,Long Trip,10,Highly Satisfied,18-12-2023
6909,4172,Leisure,Family,Family,Car,12058,14458,2,Yatra,Rainy,Medium Budget,Short Trip,1,Unsatisfied,16-11-2021
6910,1407,Family,Family,Family,Train,15886,21886,5,Goibibo,Sunny,Medium Budget,Medium Trip,3,Unsatisfied,13-01-2022
6911,705,Religious,Religious,Couple,Cab,39822,47022,6,Booking.com,Rainy,Luxury,Long Trip,8,Highly Satisfied,11-03-2020
6912,1804,Adventure,Adventure,Group,Train,49323,60123,9,Cleartrip,Rainy,Luxury,Long Trip,5,Neutral,11-03-2023
6913,970,Religious,Religious,Solo,Car,21807,24207,2,Yatra,Sunny,Medium Budget,Short Trip,7,Satisfied,03-02-2021
6914,3544,Leisure,Family,Family,Car,35557,43957,7,MakeMyTrip,Cold,Luxury,Long Trip,1,Unsatisfied,16-08-2021
6915,4491,Business,Business,Couple,Cab,57237,60837,3,Goibibo,Pleasant,Luxury,Medium Trip,7,Satisfied,19-06-2021
6916,769,Leisure,Family,Family,Train,52990,54190,1,Yatra,Sunny,Luxury,Short Trip,7,Satisfied,27-06-2020
6917,4398,Adventure,Adventure,Couple,Car,33798,44598,9,Yatra,Rainy,Luxury,Long Trip,7,Satisfied,21-01-2022
6918,2427,Religious,Religious,Couple,Train,49410,57810,7,Goibibo,Pleasant,Luxury,Long Trip,9,Highly Satisfied,08-11-2024
6919,3342,Adventure,Adventure,Solo,Train,11770,16570,4,Goibibo,Pleasant,Medium Budget,Medium Trip,8,Highly Satisfied,18-09-2021
6920,300,Business,Business,Solo,Cab,29586,40386,9,Booking.com,Cold,Medium Budget,Long Trip,5,Neutral,27-07-2022
6921,3320,Adventure,Adventure,Couple,Bike,42865,50065,6,Goibibo,Cold,Luxury,Long Trip,5,Neutral,24-07-2020
6922,58,Leisure,Honeymoon,Couple,Cab,25393,28993,3,Goibibo,Rainy,Medium Budget,Medium Trip,5,Neutral,27-03-2022
6923,224,Family,Family,Family,Car,35769,46569,9,MakeMyTrip,Cold,Luxury,Long Trip,3,Unsatisfied,07-06-2023
6924,3651,Business,Business,Solo,Train,54109,55309,1,MakeMyTrip,Pleasant,Luxury,Short Trip,5,Neutral,13-05-2023
